egw,61,16100,555,dvk
hrh,76,33180,940,fdj
egw,88,23740,1474,fwe
egw,81,33840,1777,wer
rte,75,1140,454,dff
egw,90,4960,1755,fwk
hrh,64,26720,1020,dvk
rte,88,17720,1476,egw
egw,83,8680,952,dff
rte,80,39840,1244,fwe
ter,83,18280,917,fwk
hrh,73,38020,1442,fdj
hrh,73,20160,828,egw
egw,68,26880,269,fwk
rte,80,9940,416,wer
kwr,72,27740,1154,fwk
krw,73,38420,83,fwk
ter,65,18640,1574,fwe
ewr,81,30040,834,egw
hrh,63,14320,983,dff
ewr,62,2180,598,egw
ter,68,26540,349,fdj
egw,82,34980,1318,ewq
kwr,82,2800,1308,ewq
hrh,83,32220,264,wer
sdt,85,6780,1199,fwe
ewr,79,32040,1255,fwk
kwr,80,20180,1494,fwk
rte,74,34280,1665,fwk
kwr,77,30260,449,fdj
egw,90,9180,1147,fwe
egw,66,14140,530,ewq
rte,80,25440,809,dvk
ter,64,3900,641,egw
hrh,74,30720,778,wer
ewr,81,25740,155,fwk
krw,87,36980,394,fwk
ewr,83,4460,1453,fwe
egw,66,37140,778,fwe
egw,80,27440,1462,fwk
rte,82,5820,1082,dff
kwr,69,32840,935,fdj
krw,67,21760,656,fwk
egw,90,7480,212,egw
ewr,64,23120,1388,fwe
sdt,65,4680,1544,fwe
hrh,65,20880,479,dff
krw,63,15380,1585,fwk
krw,73,23480,1278,dvk
rte,86,800,1736,fdj
ewr,63,8440,236,ewq
kwr,74,1100,464,fwe
egw,82,23800,1012,wer
egw,65,17620,1576,fwk
krw,68,36160,823,fwk
ewr,84,39580,1727,egw
sdt,78,30020,1538,fdj
krw,85,24040,1357,fdj
kwr,61,33500,794,dvk
egw,85,6080,1190,egw
hrh,78,32880,1268,wer
sdt,75,32760,194,ewq
ter,88,35080,110,dvk
rte,80,34940,1471,fdj
egw,75,15300,1190,fwk
ewr,77,40500,859,dvk
sdt,73,22460,544,fwe
sdt,86,34660,1090,fwk
ewr,69,4080,107,ewq
kwr,61,38620,133,egw
hrh,78,32160,699,egw
rte,61,34340,719,fdj
hrh,66,33900,952,fdj
kwr,85,18800,1210,wer
kwr,86,23640,1196,fwk
rte,86,19000,1436,ewq
ewr,84,6400,1366,dff
